Date,Symbol,Open,Close,Low,High,Volume
2004-08-19,GOOGL,2.502502918243408,2.5110108852386475,2.4014010429382324,2.6041040420532227,893181924
2004-08-20,GOOGL,2.527777910232544,2.7104599475860596,2.515014886856079,2.7297298908233643,456686856
2004-08-23,GOOGL,2.771522045135498,2.7377378940582275,2.7289791107177734,2.8398399353027344,365122512
2004-08-24,GOOGL,2.7837839126586914,2.6243739128112793,2.59184193611145,2.792793035507202,304946748
2004-08-25,GOOGL,2.626626968383789,2.6526529788970947,2.599600076675415,2.7027029991149902,183772044
2004-08-26,GOOGL,2.626375913619995,2.7004499435424805,2.6191189289093018,2.701451063156128,141897960
2004-08-27,GOOGL,2.705204963684082,2.6564059257507324,2.644895076751709,2.7182180881500244,124235640
2004-08-30,GOOGL,2.6346349716186523,2.5528030395507812,2.5528030395507812,2.63988995552063,103935960
2004-08-31,GOOGL,2.5600600242614746,2.561811923980713,2.5565569400787354,2.5953450202941895,98357544
2004-09-01,GOOGL,2.5700700283050537,2.508759021759033,2.49424409866333,2.576827049255371,182765052
2004-09-02,GOOGL,2.482232093811035,2.540290117263794,2.47597599029541,2.561811923980713,302373324
2004-09-03,GOOGL,2.526276111602783,2.5027530193328857,2.485485076904297,2.546046018600464,103048848
2004-09-07,GOOGL,2.527777910232544,2.5420420169830322,2.4927430152893066,2.5525529384613037,116950932
2004-09-08,GOOGL,2.5210208892822266,2.5600600242614746,2.515014886856079,2.5783278942108154,99712188
2004-09-09,GOOGL,2.5658159255981445,2.560309886932373,2.5275280475616455,2.570319890975952,81234684
2004-09-10,GOOGL,2.5425429344177246,2.6358859539031982,2.5350348949432373,2.6666669845581055,173977848
2004-09-13,GOOGL,2.6684179306030273,2.690190076828003,2.6641640663146973,2.712963104248047,156882960
2004-09-14,GOOGL,2.688939094543457,2.7900400161743164,2.672421932220459,2.8028030395507812,216579204
2004-09-15,GOOGL,2.7667670249938965,2.8028030395507812,2.7577579021453857,2.8586089611053467,214261524
2004-09-16,GOOGL,2.8113110065460205,2.852102041244507,2.794044017791748,2.897897958755493,185326488
2004-09-17,GOOGL,2.863363027572632,2.940190076828003,2.8415920734405518,2.940190076828003,189450360
2004-09-20,GOOGL,2.9266769886016846,2.9869871139526367,2.9221720695495605,3.0430428981781006,212575212
2004-09-21,GOOGL,2.9982481002807617,2.948949098587036,2.9406909942626953,3.0135140419006348,144575280
2004-09-22,GOOGL,2.9379379749298096,2.9624619483947754,2.923172950744629,2.9947450160980225,151624224
2004-09-23,GOOGL,2.9739739894866943,3.023524045944214,2.9284279346466064,3.068819046020508,170713116
2004-09-24,GOOGL,3.026526927947998,2.998749017715454,2.996997117996216,3.1056060791015625,182469348
2004-09-27,GOOGL,2.9919919967651367,2.959459066390991,2.9479479789733887,3.025024890899658,141322536
2004-09-28,GOOGL,3.035536050796509,3.1746749877929688,3.008258104324341,3.188188076019287,338581080
2004-09-29,GOOGL,3.170670986175537,3.280280113220215,3.1589090824127197,3.3788790702819824,610329060
2004-09-30,GOOGL,3.25075101852417,3.2432429790496826,3.2282280921936035,3.3108110427856445,275160564
2004-10-01,GOOGL,3.27327299118042,3.3178179264068604,3.2257258892059326,3.3593590259552,302497200
2004-10-04,GOOGL,3.3846349716186523,3.379879951477051,3.3541040420532227,3.4251749515533447,260455284
2004-10-05,GOOGL,3.3698699474334717,3.4627130031585693,3.3093090057373047,3.466717004776001,299464236
2004-10-06,GOOGL,3.4421920776367188,3.4304299354553223,3.4034030437469482,3.464715003967285,267628104
2004-10-07,GOOGL,3.4264259338378906,3.4747250080108643,3.4171669483184814,3.5005009174346924,282301416
2004-10-08,GOOGL,3.471471071243286,3.4466969966888428,3.428929090499878,3.495495080947876,221390388
2004-10-11,GOOGL,3.4284279346466064,3.38488507270813,3.349600076675415,3.474975109100342,209442348
2004-10-12,GOOGL,3.3643639087677,3.4384379386901855,3.3383378982543945,3.4436941146850586,233310456
2004-10-13,GOOGL,3.5865869522094727,3.5260260105133057,3.5055060386657715,3.592341899871826,395324280
2004-10-14,GOOGL,3.5287790298461914,3.553554058074951,3.4674670696258545,3.563062906265259,208842948
2004-10-15,GOOGL,3.6268770694732666,3.606355905532837,3.5523018836975098,3.641140937805176,263895840
2004-10-18,GOOGL,3.5835840702056885,3.7327330112457275,3.5337839126586914,3.733733892440796,280726992
2004-10-19,GOOGL,3.766266107559204,3.702202081680298,3.687437057495117,3.8138139247894287,362197440
2004-10-20,GOOGL,3.704453945159912,3.515765905380249,3.49349308013916,3.728477954864502,454453092
2004-10-21,GOOGL,3.613614082336426,3.7382380962371826,3.544044017791748,3.757006883621216,582996420
