Date,Symbol,Open,Close,Low,High,Volume
2004-01-02,NOC,43.074363708496094,42.771690368652344,42.37866973876953,43.20085144042969,1853459
2004-01-05,NOC,42.69037628173828,42.9569091796875,42.37866973876953,42.9569091796875,2159380
2004-01-06,NOC,42.96142578125,43.19181823730469,42.938838958740234,43.26861572265625,1690315
2004-01-07,NOC,43.19181823730469,43.602909088134766,43.05177688598633,43.85588836669922,2101384
2004-01-08,NOC,43.602909088134766,43.765541076660156,43.48093795776367,44.068214416503906,1409408
2004-01-09,NOC,43.458351135253906,43.774574279785156,43.36800003051758,44.11790466308594,2272717
2004-01-12,NOC,43.864925384521484,43.81975173950195,43.6390495300293,43.87847900390625,2328058
2004-01-13,NOC,43.81975173950195,44.068214416503906,43.774574279785156,44.22632598876953,1838406
2004-01-14,NOC,44.217288970947266,44.610313415527344,44.14952850341797,44.696144104003906,2059768
2004-01-15,NOC,44.619346618652344,44.60127639770508,44.46123504638672,45.138858795166016,2020365
2004-01-16,NOC,44.70066452026367,45.306007385253906,44.63290023803711,45.306007385253906,2778085
2004-01-20,NOC,45.306007385253906,45.17499923706055,45.00785446166992,45.49122619628906,2948976
2004-01-21,NOC,45.17499923706055,45.50025939941406,44.822635650634766,45.617713928222656,1576093
2004-01-22,NOC,45.581573486328125,45.31956100463867,45.17048263549805,45.581573486328125,1476923
2004-01-23,NOC,45.396358489990234,45.003334045410156,44.795528411865234,45.45508575439453,1075816
2004-01-26,NOC,45.003334045410156,45.66289138793945,44.912986755371094,45.82551956176758,1948201
2004-01-27,NOC,45.59964370727539,45.20662307739258,44.962677001953125,45.59964370727539,1346541
2004-01-28,NOC,45.20662307739258,44.660003662109375,44.58772659301758,45.33311462402344,1195573
2004-01-29,NOC,44.70066452026367,44.58772659301758,44.45671844482422,44.8135986328125,2250802
2004-01-30,NOC,44.474788665771484,43.688743591308594,43.5215950012207,44.510929107666016,2346209
2004-02-02,NOC,43.95527648925781,44.35733413696289,43.910099029541016,45.29245376586914,2564693
2004-02-03,NOC,44.56513977050781,44.27149963378906,44.072731018066406,44.660003662109375,1868954
