Date,Symbol,Open,Close,Low,High,Volume
2004-01-02,LMT,51.400001525878906,50.70000076293945,50.40999984741211,51.400001525878906,1687800
2004-01-05,LMT,49.900001525878906,50.09000015258789,49.86000061035156,50.40999984741211,3821100
2004-01-06,LMT,49.95000076293945,49.95000076293945,49.779998779296875,50.04999923706055,2310100
2004-01-07,LMT,49.77000045776367,50.099998474121094,49.75,50.470001220703125,2512200
2004-01-08,LMT,50.099998474121094,51.25,49.79999923706055,51.29999923706055,3041200
2004-01-09,LMT,51.25,51.54999923706055,51.0,52.0,2762000
2004-01-12,LMT,51.45000076293945,50.880001068115234,50.84000015258789,51.45000076293945,1965700
2004-01-13,LMT,50.83000183105469,50.900001525878906,50.119998931884766,50.97999954223633,1597500
2004-01-14,LMT,50.97999954223633,51.47999954223633,50.849998474121094,51.4900016784668,2391000
2004-01-15,LMT,51.70000076293945,51.20000076293945,50.86000061035156,51.849998474121094,1649000
2004-01-16,LMT,51.47999954223633,51.5099983215332,50.84000015258789,51.5099983215332,1507700
2004-01-20,LMT,51.61000061035156,50.7400016784668,50.650001525878906,51.61000061035156,1731900
2004-01-21,LMT,50.75,51.380001068115234,50.540000915527344,51.380001068115234,1591800
2004-01-22,LMT,51.5,50.970001220703125,50.66999816894531,51.66999816894531,1192400
2004-01-23,LMT,50.68000030517578,50.779998779296875,50.459999084472656,51.36000061035156,1517100
2004-01-26,LMT,50.83000183105469,51.599998474121094,50.83000183105469,52.189998626708984,3235200
2004-01-27,LMT,50.0,50.20000076293945,49.4900016784668,50.20000076293945,7539500
2004-01-28,LMT,50.20000076293945,49.75,49.59000015258789,50.25,4432900
2004-01-29,LMT,49.790000915527344,49.27000045776367,49.06999969482422,49.959999084472656,3422700
2004-01-30,LMT,49.25,48.619998931884766,48.20000076293945,49.349998474121094,4570400
2004-02-02,LMT,48.63999938964844,48.65999984741211,48.619998931884766,49.220001220703125,3624500
2004-02-03,LMT,48.349998474121094,48.369998931884766,47.849998474121094,48.41999816894531,4183900
2004-02-04,LMT,48.369998931884766,48.79999923706055,48.150001525878906,48.95000076293945,3217900
2004-02-05,LMT,48.79999923706055,49.70000076293945,48.790000915527344,49.70000076293945,4326600
2004-02-06,LMT,49.68000030517578,49.38999938964844,49.099998474121094,49.70000076293945,1872800
2004-02-09,LMT,49.45000076293945,49.27000045776367,49.130001068115234,49.75,1385000
2004-02-10,LMT,49.25,49.18000030517578,48.849998474121094,49.279998779296875,1638000
2004-02-11,LMT,49.70000076293945,49.29999923706055,48.9900016784668,49.70000076293945,2289300
2004-02-12,LMT,49.400001525878906,49.31999969482422,49.189998626708984,49.70000076293945,1027800
2004-02-13,LMT,49.0,49.400001525878906,48.900001525878906,49.5,2021500
2004-02-17,LMT,49.52000045776367,49.0099983215332,48.81999969482422,49.54999923706055,2126900
2004-02-18,LMT,48.9900016784668,48.75,48.54999923706055,49.349998474121094,1631600
2004-02-19,LMT,48.93000030517578,48.459999084472656,48.41999816894531,48.97999954223633,1678700
2004-02-20,LMT,48.650001525878906,48.5,48.08000183105469,48.720001220703125,1588000
2004-02-23,LMT,48.4900016784668,47.720001220703125,47.220001220703125,48.689998626708984,3605200
2004-02-24,LMT,47.599998474121094,46.63999938964844,46.029998779296875,47.61000061035156,6245900
2004-02-25,LMT,46.79999923706055,46.9900016784668,46.56999969482422,47.290000915527344,5533800
2004-02-26,LMT,46.7599983215332,46.540000915527344,46.220001220703125,46.7599983215332,2827900
2004-02-27,LMT,46.61000061035156,46.279998779296875,45.869998931884766,46.900001525878906,5569400
2004-03-01,LMT,46.099998474121094,46.22999954223633,46.09000015258789,46.439998626708984,3035100
2004-03-02,LMT,46.5,45.63999938964844,45.4900016784668,46.70000076293945,5729900
2004-03-03,LMT,45.310001373291016,45.27000045776367,44.9900016784668,45.5,7180300
2004-03-04,LMT,45.349998474121094,45.0,44.630001068115234,45.5099983215332,6264300
2004-03-05,LMT,44.77000045776367,45.04999923706055,44.66999816894531,45.34000015258789,5347500
2004-03-08,LMT,45.599998474121094,45.209999084472656,44.849998474121094,45.79999923706055,6009900
